2025-05-06 10:12:37,746 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0004, liên tiếp=0.0000, drawdown=-0.0155, tổng=-0.0160
2025-05-06 10:12:38,293 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0006, liên tiếp=0.0000, drawdown=-0.0159, tổng=-0.0165
2025-05-06 10:12:38,803 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0101, liên tiếp=0.0000, drawdown=-0.0110, tổng=-0.0008
2025-05-06 10:12:39,307 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0043, liên tiếp=0.0000, drawdown=-0.0130, tổng=-0.0173
2025-05-06 10:12:39,854 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0167, liên tiếp=0.0000, drawdown=-0.0212, tổng=-0.0378
2025-05-06 10:12:40,398 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0150, liên tiếp=0.0000, drawdown=-0.0140, tổng=0.0010
2025-05-06 10:12:40,938 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0162, liên tiếp=0.0016, drawdown=-0.0061, tổng=0.0116
2025-05-06 10:12:41,477 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0063, liên tiếp=0.0000, drawdown=-0.0093, tổng=-0.0156
2025-05-06 10:12:42,052 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0048, liên tiếp=0.0000, drawdown=-0.0116, tổng=-0.0164
2025-05-06 10:12:42,587 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0108, liên tiếp=0.0000, drawdown=-0.0169, tổng=-0.0276
2025-05-06 10:12:43,124 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0127, liên tiếp=0.0000, drawdown=-0.0230, tổng=-0.0357
2025-05-06 10:12:43,662 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0160, liên tiếp=0.0000, drawdown=-0.0306, tổng=-0.0466
2025-05-06 10:12:44,206 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0212, liên tiếp=0.0000, drawdown=-0.0406, tổng=-0.0618
2025-05-06 10:12:44,740 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0131, liên tiếp=0.0000, drawdown=-0.0346, tổng=-0.0214
2025-05-06 10:12:45,280 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0004, liên tiếp=0.0000, drawdown=-0.0344, tổng=-0.0339
2025-05-06 10:12:45,792 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0038, liên tiếp=0.0000, drawdown=-0.0361, tổng=-0.0399
